일자,요일,도로명,start,end,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시
20200411,토,영동대로,경기고교앞,코엑스,27,31,32,29,27,27,27,26,26,27,27
20200411,토,영동대로,코엑스,삼성역,28,25,23,26,27,24,23,19,18,17,20
20200411,토,영동대로,삼성역,코엑스,34,25,21,20,20,20,20,20,21,21,19
20200411,토,영동대로,코엑스,경기고교앞,33,28,22,24,24,25,25,25,25,26,26
20200411,토,학동로,경기고교앞,청담공원앞,26,24,23,18,15,15,16,16,19,18,19
20200411,토,학동로,청담공원앞,강남구청역,25,24,19,21,21,21,21,26,25,28,29
20200411,토,학동로,강남구청역,서울세관,28,21,18,17,16,15,14,14,15,16,17
20200411,토,학동로,서울세관,학동역,25,23,28,24,27,27,24,22,27,27,27
20200411,토,학동로,학동역,논현역,23,19,16,14,12,10,8,7,9,8,9
20200411,토,학동로,논현역,학동역,27,27,27,26,24,23,22,22,21,20,22
20200411,토,학동로,학동역,서울세관,17,16,15,15,12,10,9,9,9,8,8
20200411,토,학동로,서울세관,강남구청역,27,26,23,22,21,20,18,18,18,19,20
20200411,토,학동로,강남구청역,청담공원앞,25,24,25,26,24,25,22,20,21,21,22
20200411,토,학동로,청담공원앞,경기고교앞,30,29,27,27,27,24,22,22,24,24,23
20200411,토,봉은사로,코엑스,차관아파트,26,24,21,18,18,17,16,20,19,19,17
20200411,토,봉은사로,차관아파트,삼릉공원,28,25,24,20,20,19,18,20,19,21,20
20200411,토,봉은사로,삼릉공원,경복아파트,26,23,20,17,17,18,14,16,16,18,16
20200411,토,봉은사로,경복아파트,차병원,19,14,12,10,8,7,7,9,9,10,10
20200411,토,봉은사로,차병원,교보타워사거리,28,26,24,23,21,16,13,12,11,12,14
20200411,토,봉은사로,교보타워사거리,차병원,22,19,15,12,10,10,12,9,8,7,8
20200411,토,봉은사로,차병원,경복아파트,25,23,24,22,20,18,16,19,17,16,18
20200411,토,봉은사로,경복아파트,삼릉공원,29,24,24,23,19,16,14,16,16,15,17
20200411,토,봉은사로,삼릉공원,차관아파트,27,30,26,25,26,25,23,24,26,26,26
20200411,토,봉은사로,차관아파트,코엑스,20,23,25,23,19,17,14,13,15,15,16
20200411,토,테헤란로,삼성역,포스코사거리,26,22,18,17,18,12,14,18,18,16,16
20200411,토,테헤란로,포스코사거리,르네상스호텔,27,22,22,20,21,19,17,21,22,21,20
20200411,토,테헤란로,르네상스호텔,역삼역,22,20,21,21,20,18,14,19,20,18,17
20200411,토,테헤란로,역삼역,강남역,29,29,31,32,31,28,27,21,20,21,27
20200411,토,테헤란로,강남역,역삼역,30,26,25,25,24,23,22,23,23,23,25
20200411,토,테헤란로,역삼역,르네상스호텔,30,27,23,17,14,13,13,14,13,13,15
20200411,토,테헤란로,르네상스호텔,포스코사거리,29,27,28,28,25,26,29,27,27,27,25
20200411,토,테헤란로,포스코사거리,삼성역,23,24,22,21,19,14,13,14,14,14,14
20200411,토,신반포로,논현역,반포역,37,35,33,35,35,34,37,35,30,32,28
20200411,토,신반포로,반포역,논현역,22,17,11,9,8,8,10,11,10,10,11
20200412,일,도산대로,청담사거리,학동사거리,28,25,24,25,26,25,26,26,25,25,27
20200412,일,도산대로,학동사거리,도산공원,29,31,30,24,18,17,19,18,18,20,20
20200412,일,도산대로,도산공원,강남을지병원,22,22,22,20,19,18,20,22,22,23,22
20200412,일,도산대로,강남을지병원,신사역,27,27,26,25,25,24,24,24,24,25,24
20200412,일,도산대로,신사역,강남을지병원,29,28,25,25,23,21,22,24,22,24,24
20200412,일,도산대로,강남을지병원,도산공원,29,27,26,26,22,18,20,22,22,23,23
20200412,일,도산대로,도산공원,학동사거리,27,25,21,23,20,21,21,22,23,25,25
20200412,일,도산대로,학동사거리,청담사거리,32,29,27,25,24,25,25,25,24,25,26
20200412,일,압구정로,청담사거리,압구정로데오역,25,25,25,25,25,25,24,23,24,23,23
20200412,일,압구정로,압구정로데오역,성수대교남단교차로,29,24,25,23,21,20,22,21,22,22,21
20200412,일,압구정로,성수대교남단교차로,압구정역,27,26,23,24,23,20,22,24,24,25,27
20200412,일,압구정로,압구정역,한남IC,31,29,27,20,17,17,18,17,18,19,19
20200412,일,압구정로,한남IC,압구정역,28,24,23,19,16,14,16,16,15,15,16
20200412,일,압구정로,압구정역,성수대교남단교차로,22,24,25,23,19,18,19,20,21,23,23
20200412,일,압구정로,성수대교남단교차로,압구정로데오역,31,27,26,23,20,20,19,19,19,20,22
20200412,일,압구정로,압구정로데오역,청담사거리,33,27,23,25,27,28,28,27,27,30,28
20200412,일,강남대로,강남역,교보타워사거리,29,28,26,24,20,19,20,20,21,23,22
20200412,일,강남대로,교보타워사거리,논현역,22,25,24,21,20,20,20,20,21,21,20
20200412,일,강남대로,교보타워사거리,강남역,19,25,25,23,20,22,24,24,24,25,25
20200412,일,강남대로,논현역,신사역,15,20,21,21,19,20,23,24,24,26,26
20200412,일,강남대로,논현역,교보타워사거리,28,27,26,22,20,20,22,22,20,22,25
20200412,일,강남대로,신사역,한남IC,44,44,44,43,42,41,41,42,43,46,43
20200412,일,강남대로,신사역,논현역,26,24,23,19,16,14,13,13,15,17,19
20200412,일,강남대로,한남IC,신사역,29,31,29,25,22,19,26,27,29,32,31
20200412,일,논현로,압구정역,강남을지병원,29,28,27,25,27,25,26,24,27,27,26
20200412,일,논현로,강남을지병원,학동역,29,29,27,26,25,25,24,25,27,28,27
20200412,일,논현로,학동역,차병원,27,31,28,25,23,20,21,23,24,25,25
20200412,일,논현로,차병원,역삼역,30,33,30,29,29,27,28,28,28,29,29
20200412,일,논현로,역삼역,차병원,31,28,25,23,21,21,21,23,24,24,23
20200412,일,논현로,차병원,학동역,26,25,25,25,26,26,28,28,27,28,28
20200412,일,논현로,학동역,강남을지병원,29,29,27,26,22,24,22,26,26,28,28
20200412,일,논현로,강남을지병원,압구정역,34,37,33,30,30,29,32,32,31,32,31
20200412,일,언주로,성수대교남단교차로,도산공원,30,28,26,25,24,23,25,26,27,27,28
20200412,일,언주로,도산공원,서울세관,27,33,33,29,24,24,26,30,31,29,31
20200412,일,언주로,서울세관,경복아파트,34,31,29,27,27,27,27,27,27,28,28
20200412,일,언주로,경복아파트,르네상스호텔,36,34,33,30,24,22,23,24,25,27,28
20200412,일,언주로,르네상스호텔,경복아파트,30,28,27,25,23,26,27,25,27,27,28
20200412,일,언주로,경복아파트,서울세관,32,29,27,29,28,28,28,29,28,28,30
20200412,일,언주로,서울세관,도산공원,33,32,30,27,27,25,26,28,28,28,27
20200412,일,언주로,도산공원,성수대교남단교차로,30,28,27,25,24,23,22,24,25,24,26
20200412,일,선릉로,압구정로데오역,학동사거리,25,25,22,20,24,23,23,21,19,20,19
20200412,일,선릉로,학동사거리,강남구청역,29,29,26,23,21,24,24,21,24,24,27
20200412,일,선릉로,강남구청역,삼릉공원,30,29,31,28,27,27,27,26,27,27,27
20200412,일,선릉로,삼릉공원,강남구청역,28,30,30,27,25,23,23,23,22,24,26
20200412,일,선릉로,강남구청역,학동사거리,29,27,26,23,24,23,22,20,22,24,23
20200412,일,선릉로,학동사거리,압구정로데오역,25,26,24,26,25,25,26,27,26,24,22
20200412,일,삼성로,청담사거리,청담공원앞,29,26,24,28,26,24,26,26,27,27,27
20200412,일,삼성로,청담공원앞,차관아파트,35,35,34,27,21,19,22,23,25,24,22
20200412,일,삼성로,차관아파트,포스코사거리,33,28,30,28,26,25,29,28,27,28,29
20200412,일,삼성로,포스코사거리,대치사거리,26,23,23,24,21,16,19,23,21,22,21
20200412,일,삼성로,대치사거리,포스코사거리,27,26,25,25,24,23,25,28,27,28,29
20200412,일,삼성로,포스코사거리,차관아파트,34,32,26,24,25,25,23,24,26,26,24
20200412,일,삼성로,차관아파트,청담공원앞,27,26,25,27,26,27,28,29,28,28,29
20200412,일,삼성로,청담공원앞,청담사거리,26,28,28,23,18,19,19,21,20,20,19
20200412,일,영동대로,경기고교앞,코엑스,33,26,25,27,28,28,28,28,29,28,29
20200412,일,영동대로,코엑스,삼성역,28,28,29,28,28,27,27,27,28,27,28
20200412,일,영동대로,삼성역,코엑스,37,30,28,23,21,20,21,22,23,23,23
20200412,일,영동대로,코엑스,경기고교앞,33,32,32,28,26,25,26,25,26,26,26
20200412,일,학동로,경기고교앞,청담공원앞,26,26,25,23,21,20,22,24,24,21,20
20200412,일,학동로,청담공원앞,강남구청역,25,29,27,27,29,27,28,29,29,29,28
20200412,일,학동로,강남구청역,서울세관,27,27,27,23,18,18,20,21,22,20,22
20200412,일,학동로,서울세관,학동역,30,23,19,23,26,26,25,26,28,28,30
20200412,일,학동로,학동역,논현역,26,28,25,23,20,16,15,17,20,18,19
20200412,일,학동로,논현역,학동역,27,30,28,27,27,26,26,26,27,27,27
20200412,일,학동로,학동역,서울세관,22,19,17,16,15,14,15,17,15,15,15
20200412,일,학동로,서울세관,강남구청역,27,26,20,23,27,24,26,26,26,27,26
20200412,일,학동로,강남구청역,청담공원앞,32,27,24,22,22,23,24,24,23,24,25
20200412,일,학동로,청담공원앞,경기고교앞,29,35,32,30,28,27,26,28,28,26,26
20200412,일,봉은사로,코엑스,차관아파트,26,29,28,26,25,21,22,23,24,24,24
20200412,일,봉은사로,차관아파트,삼릉공원,31,27,25,25,25,24,25,25,26,26,25
20200412,일,봉은사로,삼릉공원,경복아파트,23,27,25,23,22,20,19,20,19,19,20
20200412,일,봉은사로,경복아파트,차병원,22,19,16,15,15,14,14,15,15,17,16
20200412,일,봉은사로,차병원,교보타워사거리,29,28,28,25,23,19,19,18,20,19,22
20200412,일,봉은사로,교보타워사거리,차병원,28,25,24,23,18,14,17,20,21,17,19
20200412,일,봉은사로,차병원,경복아파트,24,29,26,26,25,23,23,26,23,25,25
20200412,일,봉은사로,경복아파트,삼릉공원,29,26,25,26,23,23,24,24,23,24,25
20200412,일,봉은사로,삼릉공원,차관아파트,27,32,29,29,29,28,28,30,29,30,31
20200412,일,봉은사로,차관아파트,코엑스,23,23,23,23,23,24,23,20,21,22,22
20200412,일,테헤란로,삼성역,포스코사거리,25,30,31,28,26,19,25,25,26,26,27
20200412,일,테헤란로,포스코사거리,르네상스호텔,29,30,29,26,24,20,20,24,25,23,25
20200412,일,테헤란로,르네상스호텔,역삼역,26,22,21,23,24,21,22,25,26,27,25
20200412,일,테헤란로,역삼역,강남역,29,29,29,32,33,33,33,32,33,32,34
20200412,일,테헤란로,강남역,역삼역,28,32,30,30,28,29,29,31,30,30,32
20200412,일,테헤란로,역삼역,르네상스호텔,29,30,30,25,21,19,19,21,20,20,21
20200412,일,테헤란로,르네상스호텔,포스코사거리,28,34,31,31,28,29,30,31,32,32,33
20200412,일,테헤란로,포스코사거리,삼성역,24,23,26,21,19,17,19,22,22,20,22
20200412,일,신반포로,논현역,반포역,39,34,35,36,35,34,37,34,36,35,34
20200412,일,신반포로,반포역,논현역,25,24,22,19,17,18,20,18,17,18,20
20200413,월,도산대로,청담사거리,학동사거리,25,25,23,22,25,27,26,25,24,22,21
20200413,월,도산대로,학동사거리,도산공원,24,20,21,18,18,16,15,16,15,16,15
20200413,월,도산대로,도산공원,강남을지병원,16,11,13,14,17,17,15,15,15,16,18
20200413,월,도산대로,강남을지병원,신사역,27,25,24,23,23,23,22,20,19,18,15
20200413,월,도산대로,신사역,강남을지병원,22,20,19,19,21,20,18,19,19,17,16
20200413,월,도산대로,강남을지병원,도산공원,21,18,19,18,20,21,21,20,20,17,14
20200413,월,도산대로,도산공원,학동사거리,19,18,18,20,20,22,21,20,20,20,17
20200413,월,도산대로,학동사거리,청담사거리,28,28,26,23,23,22,21,22,21,20,20
20200413,월,압구정로,청담사거리,압구정로데오역,27,27,25,23,23,24,23,23,22,22,22
20200413,월,압구정로,압구정로데오역,성수대교남단교차로,20,18,18,17,20,18,18,15,15,15,14
20200413,월,압구정로,성수대교남단교차로,압구정역,21,22,20,22,22,22,23,19,20,17,18
20200413,월,압구정로,압구정역,한남IC,25,23,24,21,23,23,21,20,19,20,22
20200413,월,압구정로,한남IC,압구정역,17,15,15,15,16,17,14,13,13,14,14
20200413,월,압구정로,압구정역,성수대교남단교차로,19,11,10,13,17,19,21,20,18,15,14
20200413,월,압구정로,성수대교남단교차로,압구정로데오역,19,16,18,18,19,18,18,18,19,21,19
20200413,월,압구정로,압구정로데오역,청담사거리,22,21,20,23,23,24,26,25,23,24,24
20200413,월,강남대로,강남역,교보타워사거리,22,22,18,18,16,15,13,9,8,12,10
20200413,월,강남대로,교보타워사거리,논현역,22,21,20,18,19,17,18,17,17,17,16
20200413,월,강남대로,교보타워사거리,강남역,19,16,15,15,16,18,15,16,18,19,16
20200413,월,강남대로,논현역,신사역,26,23,20,12,14,13,16,18,19,20,14
20200413,월,강남대로,논현역,교보타워사거리,22,20,22,20,19,20,16,18,17,17,16
20200413,월,강남대로,신사역,한남IC,43,42,40,40,42,42,42,42,42,41,38
20200413,월,강남대로,신사역,논현역,9,7,6,7,9,12,10,11,13,14,17
20200413,월,강남대로,한남IC,신사역,11,8,11,15,23,24,19,19,20,21,20
20200413,월,논현로,압구정역,강남을지병원,18,11,11,18,21,21,19,17,18,21,21
20200413,월,논현로,강남을지병원,학동역,18,16,18,19,23,23,22,21,22,24,25
20200413,월,논현로,학동역,차병원,14,14,16,14,17,18,14,15,14,19,18
20200413,월,논현로,차병원,역삼역,23,26,26,25,25,24,24,23,24,23,22
20200413,월,논현로,역삼역,차병원,23,19,17,15,17,16,12,10,10,11,9
20200413,월,논현로,차병원,학동역,23,22,23,24,24,24,24,24,23,23,21
20200413,월,논현로,학동역,강남을지병원,26,24,22,22,23,22,20,19,18,19,16
20200413,월,논현로,강남을지병원,압구정역,29,28,28,27,26,27,28,26,23,25,26
20200413,월,언주로,성수대교남단교차로,도산공원,23,18,21,22,24,23,25,26,25,25,23
20200413,월,언주로,도산공원,서울세관,13,10,12,14,21,18,16,15,19,21,21
20200413,월,언주로,서울세관,경복아파트,25,23,26,24,25,26,24,23,24,25,25
20200413,월,언주로,경복아파트,르네상스호텔,24,23,26,23,22,20,17,17,15,20,21
20200413,월,언주로,르네상스호텔,경복아파트,25,25,25,26,26,27,24,24,25,25,21
20200413,월,언주로,경복아파트,서울세관,25,24,24,25,25,26,25,25,24,21,19
20200413,월,언주로,서울세관,도산공원,21,22,24,23,23,21,20,21,19,20,15
20200413,월,언주로,도산공원,성수대교남단교차로,24,24,23,25,25,23,18,13,11,17,17
20200413,월,선릉로,압구정로데오역,학동사거리,23,21,19,19,19,19,18,16,17,17,18
20200413,월,선릉로,학동사거리,강남구청역,20,18,22,19,22,23,22,22,20,20,21
20200413,월,선릉로,강남구청역,삼릉공원,18,15,16,18,19,19,16,18,21,22,21
20200413,월,선릉로,삼릉공원,강남구청역,26,25,23,20,20,21,20,21,21,21,18
20200413,월,선릉로,강남구청역,학동사거리,23,23,21,21,21,21,23,22,22,23,20
20200413,월,선릉로,학동사거리,압구정로데오역,25,24,24,22,25,23,21,20,22,21,20
20200413,월,삼성로,청담사거리,청담공원앞,23,19,20,22,25,24,23,21,21,24,21
20200413,월,삼성로,청담공원앞,차관아파트,19,17,19,22,24,24,21,19,19,22,22
20200413,월,삼성로,차관아파트,포스코사거리,21,18,19,21,20,17,18,17,20,19,18
20200413,월,삼성로,포스코사거리,대치사거리,20,18,20,21,22,21,20,19,20,20,20
20200413,월,삼성로,대치사거리,포스코사거리,21,16,20,21,25,24,22,24,23,19,20
20200413,월,삼성로,포스코사거리,차관아파트,21,22,22,25,26,26,24,23,22,19,18
20200413,월,삼성로,차관아파트,청담공원앞,23,20,18,17,19,19,20,21,24,20,16
20200413,월,삼성로,청담공원앞,청담사거리,22,21,18,17,19,21,20,18,19,21,19
20200413,월,영동대로,경기고교앞,코엑스,22,16,24,28,27,27,27,27,27,27,27
20200413,월,영동대로,코엑스,삼성역,24,22,25,27,27,26,26,25,24,23,20
20200413,월,영동대로,삼성역,코엑스,21,22,21,22,20,21,20,20,22,26,25
20200413,월,영동대로,코엑스,경기고교앞,27,27,25,26,26,26,26,25,25,28,24
20200413,월,학동로,경기고교앞,청담공원앞,20,17,14,16,22,24,19,18,17,20,19
20200413,월,학동로,청담공원앞,강남구청역,26,24,19,18,19,21,23,23,24,25,24
20200413,월,학동로,강남구청역,서울세관,16,13,14,16,17,16,14,15,14,14,14
20200413,월,학동로,서울세관,학동역,16,15,17,23,25,25,21,18,21,24,23
20200413,월,학동로,학동역,논현역,18,16,15,13,13,15,14,10,11,12,11
20200413,월,학동로,논현역,학동역,25,24,23,23,24,24,24,24,23,24,24
20200413,월,학동로,학동역,서울세관,19,17,15,12,12,13,12,12,11,10,9
20200413,월,학동로,서울세관,강남구청역,19,19,20,20,19,23,22,20,19,20,17
20200413,월,학동로,강남구청역,청담공원앞,24,23,21,22,23,26,23,20,22,22,21
20200413,월,학동로,청담공원앞,경기고교앞,26,26,25,24,24,25,23,26,25,23,21
20200413,월,봉은사로,코엑스,차관아파트,22,18,16,16,19,19,17,18,20,20,19
20200413,월,봉은사로,차관아파트,삼릉공원,20,17,15,18,23,22,18,18,20,22,22
20200413,월,봉은사로,삼릉공원,경복아파트,23,21,21,19,17,16,16,17,19,24,25
20200413,월,봉은사로,경복아파트,차병원,10,10,10,7,8,11,9,9,10,11,14
20200413,월,봉은사로,차병원,교보타워사거리,25,26,24,25,23,24,23,17,13,12,12
20200413,월,봉은사로,교보타워사거리,차병원,21,17,18,15,17,14,13,11,10,12,14
20200413,월,봉은사로,차병원,경복아파트,24,20,21,21,21,21,20,23,21,19,16
20200413,월,봉은사로,경복아파트,삼릉공원,20,17,17,18,21,21,19,17,16,15,15
20200413,월,봉은사로,삼릉공원,차관아파트,26,24,23,23,22,25,24,25,24,23,22
20200413,월,봉은사로,차관아파트,코엑스,19,19,22,24,23,22,22,19,19,15,13
20200413,월,테헤란로,삼성역,포스코사거리,17,17,12,13,18,17,11,12,18,18,19
20200413,월,테헤란로,포스코사거리,르네상스호텔,24,22,21,18,20,20,19,18,20,21,20
20200413,월,테헤란로,르네상스호텔,역삼역,16,16,16,15,19,17,14,17,17,17,16
20200413,월,테헤란로,역삼역,강남역,28,27,27,29,29,29,26,24,20,22,21
20200413,월,테헤란로,강남역,역삼역,24,23,24,24,27,25,23,20,23,23,23
20200413,월,테헤란로,역삼역,르네상스호텔,25,23,24,19,19,17,14,9,8,14,14
20200413,월,테헤란로,르네상스호텔,포스코사거리,26,24,25,25,23,22,22,22,23,21,19
20200413,월,테헤란로,포스코사거리,삼성역,21,20,20,18,18,19,16,16,16,14,13
20200413,월,신반포로,논현역,반포역,35,36,35,34,34,33,33,33,33,30,31
20200413,월,신반포로,반포역,논현역,13,8,7,10,15,16,14,10,10,9,8
20200414,화,도산대로,청담사거리,학동사거리,26,24,26,22,24,23,24,22,23,19,19
20200414,화,도산대로,학동사거리,도산공원,31,26,22,17,16,17,14,13,12,12,13
20200414,화,도산대로,도산공원,강남을지병원,19,17,14,15,14,14,13,12,10,11,13
20200414,화,도산대로,강남을지병원,신사역,30,28,26,23,22,20,17,18,17,13,13
20200414,화,도산대로,신사역,강남을지병원,23,21,19,21,20,20,20,19,16,14,13
20200414,화,도산대로,강남을지병원,도산공원,25,22,20,18,19,18,19,17,18,15,12
20200414,화,도산대로,도산공원,학동사거리,20,18,17,19,20,18,17,16,15,17,16
20200414,화,도산대로,학동사거리,청담사거리,29,29,26,22,21,20,19,19,19,17,17
20200414,화,압구정로,청담사거리,압구정로데오역,31,28,27,23,23,22,21,19,20,21,19
20200414,화,압구정로,압구정로데오역,성수대교남단교차로,23,19,16,16,17,15,13,10,10,8,8
20200414,화,압구정로,성수대교남단교차로,압구정역,26,23,19,22,16,18,17,19,19,15,16
20200414,화,압구정로,압구정역,한남IC,30,26,24,24,22,21,22,18,17,16,15
20200414,화,압구정로,한남IC,압구정역,22,17,12,13,15,14,11,7,8,7,7
20200414,화,압구정로,압구정역,성수대교남단교차로,18,12,9,14,14,13,14,13,13,12,10
20200414,화,압구정로,성수대교남단교차로,압구정로데오역,21,18,18,17,18,19,18,17,18,17,20
20200414,화,압구정로,압구정로데오역,청담사거리,24,21,21,24,22,23,22,22,23,23,22
20200414,화,강남대로,강남역,교보타워사거리,22,22,18,12,12,12,11,7,7,7,7
20200414,화,강남대로,교보타워사거리,논현역,22,21,18,19,17,16,18,17,18,19,15
20200414,화,강남대로,교보타워사거리,강남역,17,13,13,16,15,15,17,14,14,16,16
20200414,화,강남대로,논현역,신사역,26,24,23,16,14,12,12,16,14,18,12
20200414,화,강남대로,논현역,교보타워사거리,22,22,22,20,18,18,15,12,13,15,15
20200414,화,강남대로,신사역,한남IC,47,46,42,42,45,42,41,39,38,37,37
20200414,화,강남대로,신사역,논현역,9,7,6,6,8,6,6,8,10,10,10
20200414,화,강남대로,한남IC,신사역,15,8,8,11,15,14,7,7,11,11,9
20200414,화,논현로,압구정역,강남을지병원,16,11,10,12,16,19,14,8,9,10,9
20200414,화,논현로,강남을지병원,학동역,18,15,19,18,22,21,21,21,22,22,20
20200414,화,논현로,학동역,차병원,15,13,13,13,15,14,13,11,12,12,11
20200414,화,논현로,차병원,역삼역,24,17,25,22,20,17,16,18,15,14,10
20200414,화,논현로,역삼역,차병원,21,17,17,12,15,17,13,10,9,8,7
20200414,화,논현로,차병원,학동역,25,24,22,21,21,21,20,21,21,22,17
20200414,화,논현로,학동역,강남을지병원,26,23,23,21,19,17,13,17,16,17,11
20200414,화,논현로,강남을지병원,압구정역,37,33,29,28,28,26,25,23,22,26,26
20200414,화,언주로,성수대교남단교차로,도산공원,23,21,23,23,24,23,22,22,24,23,24
20200414,화,언주로,도산공원,서울세관,15,12,15,18,19,14,10,10,15,13,16
20200414,화,언주로,서울세관,경복아파트,26,24,24,24,23,23,23,23,23,23,22
20200414,화,언주로,경복아파트,르네상스호텔,24,23,24,20,21,17,13,15,12,11,8
20200414,화,언주로,르네상스호텔,경복아파트,26,25,25,25,26,26,23,23,22,24,17
20200414,화,언주로,경복아파트,서울세관,24,24,25,23,23,24,24,24,22,22,18
20200414,화,언주로,서울세관,도산공원,22,21,20,20,18,19,17,17,17,15,10
20200414,화,언주로,도산공원,성수대교남단교차로,25,22,20,23,24,19,13,9,8,14,12
20200414,화,선릉로,압구정로데오역,학동사거리,23,24,19,20,20,19,17,16,18,21,17
20200414,화,선릉로,학동사거리,강남구청역,22,16,19,21,21,21,13,14,15,16,19
20200414,화,선릉로,강남구청역,삼릉공원,21,19,16,17,19,17,14,11,13,15,19
20200414,화,선릉로,삼릉공원,강남구청역,29,26,22,20,22,20,17,18,17,19,17
20200414,화,선릉로,강남구청역,학동사거리,22,22,22,20,18,21,20,19,19,21,16
20200414,화,선릉로,학동사거리,압구정로데오역,24,24,23,25,22,21,21,19,18,20,19
20200414,화,삼성로,청담사거리,청담공원앞,24,19,17,22,22,21,20,18,18,19,19
20200414,화,삼성로,청담공원앞,차관아파트,21,17,19,20,20,22,20,18,18,22,19
20200414,화,삼성로,차관아파트,포스코사거리,25,20,18,18,18,16,15,10,12,11,14
20200414,화,삼성로,포스코사거리,대치사거리,22,24,24,22,19,19,20,21,20,20,12
20200414,화,삼성로,대치사거리,포스코사거리,23,20,15,17,20,20,18,20,19,19,18
20200414,화,삼성로,포스코사거리,차관아파트,25,23,22,26,26,26,20,20,22,21,16
20200414,화,삼성로,차관아파트,청담공원앞,25,23,18,16,15,16,14,15,17,15,10
20200414,화,삼성로,청담공원앞,청담사거리,21,19,18,15,15,16,17,16,16,18,16
20200414,화,영동대로,경기고교앞,코엑스,24,25,24,26,26,26,25,26,26,26,26
20200414,화,영동대로,코엑스,삼성역,26,25,26,25,26,23,20,20,19,17,16
20200414,화,영동대로,삼성역,코엑스,22,20,20,21,21,22,20,18,20,24,25
20200414,화,영동대로,코엑스,경기고교앞,28,25,25,25,26,26,24,25,25,24,21
20200414,화,학동로,경기고교앞,청담공원앞,20,16,13,12,13,20,16,12,13,16,16
20200414,화,학동로,청담공원앞,강남구청역,28,23,18,17,19,20,20,23,20,21,23
20200414,화,학동로,강남구청역,서울세관,19,15,15,15,15,14,11,9,10,11,14
20200414,화,학동로,서울세관,학동역,19,18,19,24,24,23,21,21,16,18,18
20200414,화,학동로,학동역,논현역,20,17,13,11,10,9,8,8,8,8,7
20200414,화,학동로,논현역,학동역,25,25,23,25,23,22,19,22,22,23,19
20200414,화,학동로,학동역,서울세관,20,15,13,13,11,10,9,10,10,9,7
20200414,화,학동로,서울세관,강남구청역,23,21,19,21,22,21,19,18,17,19,15
20200414,화,학동로,강남구청역,청담공원앞,25,24,22,24,23,23,20,19,18,19,17
20200414,화,학동로,청담공원앞,경기고교앞,29,27,23,24,26,24,24,24,24,17,16
20200414,화,봉은사로,코엑스,차관아파트,18,15,15,14,15,17,14,15,16,16,14
20200414,화,봉은사로,차관아파트,삼릉공원,23,19,18,15,16,16,15,12,13,14,18
20200414,화,봉은사로,삼릉공원,경복아파트,24,23,22,18,17,18,17,18,15,17,20
20200414,화,봉은사로,경복아파트,차병원,10,8,7,8,8,10,8,7,6,7,8
20200414,화,봉은사로,차병원,교보타워사거리,25,24,23,19,15,11,13,12,11,9,9
20200414,화,봉은사로,교보타워사거리,차병원,15,14,12,13,11,11,9,7,7,7,7
20200414,화,봉은사로,차병원,경복아파트,24,24,25,23,21,18,16,18,16,15,11
20200414,화,봉은사로,경복아파트,삼릉공원,22,21,20,19,21,19,15,15,13,12,13
20200414,화,봉은사로,삼릉공원,차관아파트,27,26,23,22,22,24,23,22,22,20,14
20200414,화,봉은사로,차관아파트,코엑스,23,23,23,23,23,20,18,17,15,11,10
20200414,화,테헤란로,삼성역,포스코사거리,18,15,12,10,16,12,10,10,10,10,16
20200414,화,테헤란로,포스코사거리,르네상스호텔,24,22,19,16,18,19,16,18,19,19,18
20200414,화,테헤란로,르네상스호텔,역삼역,16,15,13,15,15,14,16,18,16,15,12
20200414,화,테헤란로,역삼역,강남역,28,27,27,26,26,17,18,17,14,10,7
20200414,화,테헤란로,강남역,역삼역,22,20,21,24,22,23,21,19,23,22,20
20200414,화,테헤란로,역삼역,르네상스호텔,25,25,23,16,16,15,13,13,10,10,10
20200414,화,테헤란로,르네상스호텔,포스코사거리,25,25,25,23,25,24,24,22,22,17,16
20200414,화,테헤란로,포스코사거리,삼성역,23,21,21,17,16,16,14,13,13,12,10
20200414,화,신반포로,논현역,반포역,37,36,36,35,35,35,34,29,31,31,31
20200414,화,신반포로,반포역,논현역,15,9,6,8,8,10,7,6,6,5,5
20200415,수,도산대로,청담사거리,학동사거리,27,25,26,24,24,24,24,19,21,20,15
20200415,수,도산대로,학동사거리,도산공원,30,27,25,19,17,17,13,9,11,12,12
20200415,수,도산대로,도산공원,강남을지병원,20,17,13,16,16,15,12,11,10,10,14
20200415,수,도산대로,강남을지병원,신사역,31,27,26,24,23,23,19,18,16,14,11
20200415,수,도산대로,신사역,강남을지병원,25,23,20,19,18,17,16,14,14,11,9
20200415,수,도산대로,강남을지병원,도산공원,25,21,21,20,18,18,18,17,19,16,13
20200415,수,도산대로,도산공원,학동사거리,21,21,20,20,19,20,18,17,16,16,15
20200415,수,도산대로,학동사거리,청담사거리,30,27,25,22,21,21,18,18,18,17,17
20200415,수,압구정로,청담사거리,압구정로데오역,31,28,25,21,20,22,21,20,20,21,19
20200415,수,압구정로,압구정로데오역,성수대교남단교차로,22,19,19,17,18,16,11,9,10,9,6
20200415,수,압구정로,성수대교남단교차로,압구정역,23,22,21,24,22,19,15,15,14,14,13
20200415,수,압구정로,압구정역,한남IC,31,28,26,26,24,23,20,19,17,18,15
20200415,수,압구정로,한남IC,압구정역,24,18,16,15,15,15,13,9,9,9,7
20200415,수,압구정로,압구정역,성수대교남단교차로,19,14,11,10,13,12,13,13,14,11,10
